0.000000, 0.195312
0.005000, 0.249023
0.010000, 0.292969
0.015000, 0.322266
0.020000, 0.375977
0.025000, 0.410156
0.030000, 0.444336
0.035000, 0.473633
0.040000, 0.498047
0.045000, 0.522461
0.050000, 0.546875
0.055000, 0.556641
0.060000, 0.561523
0.065000, 0.576172
0.070000, 0.576172
0.075000, 0.576172
0.080000, 0.576172
0.085000, 0.561523
0.090000, 0.546875
0.095000, 0.512695
0.100000, 0.468750
0.105000, 0.400391
0.110000, 0.327148
0.115000, 0.229492
0.120000, 0.112305
0.125000, -0.019531
0.130000, -0.166016
0.135000, -0.327148
0.140000, -0.498047
0.145000, -0.664062
0.150000, -0.830078
0.155000, -0.991211
0.160000, -1.137695
0.165000, -1.264648
0.170000, -1.372070
0.175000, -1.469727
0.180000, -1.542969
0.185000, -1.601562
0.190000, -1.645508
0.195000, -1.665039
0.200000, -1.665039
0.205000, -1.650391
0.210000, -1.621094
0.215000, -1.577148
0.220000, -1.518555
0.225000, -1.440430
0.230000, -1.352539
0.235000, -1.245117
0.240000, -1.147461
0.245000, -1.030273
0.250000, -0.898438
0.255000, -0.776367
0.260000, -0.639648
0.265000, -0.507812
0.270000, -0.361328
0.275000, -0.224609
0.280000, -0.083008
0.285000, 0.048828
0.290000, 0.180664
0.295000, 0.307617
0.300000, 0.444336
0.305000, 0.566406
0.310000, 0.673828
0.315000, 0.781250
0.320000, 0.864258
0.325000, 0.957031
0.330000, 1.030273
0.335000, 1.093750
0.340000, 1.157227
0.345000, 1.196289
0.350000, 1.230469
0.355000, 1.245117
0.360000, 1.259766
0.365000, 1.259766
0.370000, 1.254883
0.375000, 1.245117
0.380000, 1.225586
0.385000, 1.186523
0.390000, 1.147461
0.395000, 1.098633
0.400000, 1.040039
0.405000, 0.981445
0.410000, 0.913086
0.415000, 0.839844
0.420000, 0.766602
0.425000, 0.678711
0.430000, 0.610352
0.435000, 0.527344
0.440000, 0.449219
0.445000, 0.366211
0.450000, 0.288086
0.455000, 0.209961
0.460000, 0.131836
0.465000, 0.058594
0.470000, -0.014648
0.475000, -0.087891
0.480000, -0.151367
0.485000, -0.219727
0.490000, -0.273438
0.495000, -0.327148
0.500000, -0.366211
0.505000, -0.410156
0.510000, -0.439453
0.515000, -0.463867
0.520000, -0.478516
0.525000, -0.488281
0.530000, -0.493164
0.535000, -0.488281
0.540000, -0.478516
0.545000, -0.458984
0.550000, -0.439453
0.555000, -0.415039
0.560000, -0.375977
0.565000, -0.341797
0.570000, -0.297852
0.575000, -0.253906
0.580000, -0.200195
0.585000, -0.156250
0.590000, -0.097656
0.595000, -0.043945
0.600000, 0.004883
0.605000, 0.058594
0.610000, 0.117188
0.615000, 0.166016
0.620000, 0.219727
0.625000, 0.268555
0.630000, 0.312500
0.635000, 0.356445
0.640000, 0.400391
0.645000, 0.439453
0.650000, 0.473633
0.655000, 0.507812
0.660000, 0.532227
0.665000, 0.556641
0.670000, 0.576172
0.675000, 0.585938
0.680000, 0.600586
0.685000, 0.605469
0.690000, 0.610352
0.695000, 0.610352
0.700000, 0.600586
0.705000, 0.585938
0.710000, 0.561523
0.715000, 0.522461
0.720000, 0.468750
0.725000, 0.395508
0.730000, 0.297852
0.735000, 0.185547
0.740000, 0.048828
0.745000, -0.092773
0.750000, -0.253906
0.755000, -0.429688
0.760000, -0.610352
0.765000, -0.786133
0.770000, -0.966797
0.775000, -1.132812
0.780000, -1.274414
0.785000, -1.401367
0.790000, -1.513672
0.795000, -1.601562
0.800000, -1.674805
0.805000, -1.728516
0.810000, -1.762695
0.815000, -1.782227
0.820000, -1.772461
0.825000, -1.757812
0.830000, -1.718750
0.835000, -1.660156
0.840000, -1.591797
0.845000, -1.499023
0.850000, -1.406250
0.855000, -1.298828
0.860000, -1.181641
0.865000, -1.054688
0.870000, -0.917969
0.875000, -0.781250
0.880000, -0.634766
0.885000, -0.493164
0.890000, -0.346680
0.895000, -0.200195
0.900000, -0.048828
0.905000, 0.087891
0.910000, 0.234375
0.915000, 0.371094
0.920000, 0.498047
0.925000, 0.625000
0.930000, 0.732422
0.935000, 0.839844
0.940000, 0.937500
0.945000, 1.020508
0.950000, 1.103516
0.955000, 1.171875
0.960000, 1.220703
0.965000, 1.259766
0.970000, 1.293945
0.975000, 1.313477
0.980000, 1.323242
0.985000, 1.328125
0.990000, 1.318359
0.995000, 1.298828
1.000000, 1.264648
1.005000, 1.235352
1.010000, 1.191406
1.015000, 1.132812
1.020000, 1.074219
1.025000, 1.000977
1.030000, 0.937500
1.035000, 0.859375
1.040000, 0.776367
1.045000, 0.688477
1.050000, 0.615234
1.055000, 0.522461
1.060000, 0.434570
1.065000, 0.351562
1.070000, 0.273438
1.075000, 0.185547
1.080000, 0.107422
1.085000, 0.034180
1.090000, -0.039062
1.095000, -0.097656
1.100000, -0.156250
1.105000, -0.219727
1.110000, -0.263672
1.115000, -0.312500
1.120000, -0.346680
1.125000, -0.380859
1.130000, -0.405273
1.135000, -0.419922
1.140000, -0.429688
1.145000, -0.439453
1.150000, -0.429688
1.155000, -0.429688
1.160000, -0.415039
1.165000, -0.395508
1.170000, -0.371094
1.175000, -0.341797
1.180000, -0.307617
1.185000, -0.273438
1.190000, -0.234375
1.195000, -0.185547
1.200000, -0.141602
1.205000, -0.097656
1.210000, -0.043945
1.215000, 0.004883
1.220000, 0.053711
1.225000, 0.102539
1.230000, 0.156250
1.235000, 0.200195
1.240000, 0.239258
1.245000, 0.292969
1.250000, 0.332031
1.255000, 0.371094
1.260000, 0.405273
1.265000, 0.439453
1.270000, 0.468750
1.275000, 0.498047
1.280000, 0.522461
1.285000, 0.537109
1.290000, 0.561523
1.295000, 0.566406
1.300000, 0.576172
1.305000, 0.576172
1.310000, 0.576172
1.315000, 0.576172
1.320000, 0.566406
1.325000, 0.546875
1.330000, 0.512695
1.335000, 0.468750
1.340000, 0.400391
1.345000, 0.327148
1.350000, 0.229492
1.355000, 0.112305
1.360000, -0.019531
1.365000, -0.166016
1.370000, -0.327148
1.375000, -0.498047
1.380000, -0.659180
1.385000, -0.830078
1.390000, -0.981445
1.395000, -1.137695
1.400000, -1.259766
1.405000, -1.376953
1.410000, -1.469727
1.415000, -1.547852
1.420000, -1.601562
1.425000, -1.640625
1.430000, -1.660156
1.435000, -1.665039
1.440000, -1.655273
1.445000, -1.625977
1.450000, -1.577148
1.455000, -1.518555
1.460000, -1.445312
1.465000, -1.352539
1.470000, -1.250000
1.475000, -1.147461
1.480000, -1.030273
1.485000, -0.903320
1.490000, -0.776367
1.495000, -0.639648
1.500000, -0.507812
1.505000, -0.371094
1.510000, -0.229492
1.515000, -0.083008
1.520000, 0.048828
1.525000, 0.185547
1.530000, 0.317383
1.535000, 0.444336
1.540000, 0.561523
1.545000, 0.668945
1.550000, 0.776367
1.555000, 0.869141
1.560000, 0.952148
1.565000, 1.030273
1.570000, 1.093750
1.575000, 1.152344
1.580000, 1.196289
1.585000, 1.230469
1.590000, 1.245117
1.595000, 1.254883
1.600000, 1.269531
1.605000, 1.259766
1.610000, 1.245117
1.615000, 1.230469
1.620000, 1.191406
1.625000, 1.152344
1.630000, 1.093750
1.635000, 1.049805
1.640000, 0.981445
1.645000, 0.913086
1.650000, 0.844727
1.655000, 0.771484
1.660000, 0.693359
1.665000, 0.615234
1.670000, 0.532227
1.675000, 0.449219
1.680000, 0.371094
1.685000, 0.288086
1.690000, 0.209961
1.695000, 0.136719
1.700000, 0.058594
1.705000, -0.009766
1.710000, -0.078125
1.715000, -0.156250
1.720000, -0.214844
1.725000, -0.268555
1.730000, -0.322266
1.735000, -0.366211
1.740000, -0.405273
1.745000, -0.434570
1.750000, -0.458984
1.755000, -0.478516
1.760000, -0.488281
1.765000, -0.488281
1.770000, -0.483398
1.775000, -0.473633
1.780000, -0.458984
1.785000, -0.439453
1.790000, -0.410156
1.795000, -0.371094
1.800000, -0.336914
1.805000, -0.292969
1.810000, -0.253906
1.815000, -0.200195
1.820000, -0.156250
1.825000, -0.102539
1.830000, -0.048828
1.835000, 0.004883
1.840000, 0.058594
1.845000, 0.117188
1.850000, 0.161133
1.855000, 0.214844
1.860000, 0.268555
1.865000, 0.312500
1.870000, 0.356445
1.875000, 0.400391
1.880000, 0.444336
1.885000, 0.468750
1.890000, 0.498047
1.895000, 0.532227
1.900000, 0.556641
1.905000, 0.571289
1.910000, 0.585938
1.915000, 0.600586
1.920000, 0.605469
1.925000, 0.605469
1.930000, 0.605469
1.935000, 0.600586
1.940000, 0.585938
1.945000, 0.556641
1.950000, 0.522461
1.955000, 0.468750
1.960000, 0.385742
1.965000, 0.292969
1.970000, 0.185547
1.975000, 0.048828
1.980000, -0.097656
1.985000, -0.258789
1.990000, -0.434570
1.995000, -0.620117
2.000000, -0.791016
2.005000, -0.966797
2.010000, -1.127930
2.015000, -1.274414
2.020000, -1.396484
2.025000, -1.518555
2.030000, -1.596680
2.035000, -1.674805
2.040000, -1.728516
2.045000, -1.762695
2.050000, -1.777344
2.055000, -1.772461
2.060000, -1.752930
2.065000, -1.713867
2.070000, -1.660156
2.075000, -1.582031
2.080000, -1.499023
2.085000, -1.401367
2.090000, -1.289062
2.095000, -1.176758
2.100000, -1.049805
2.105000, -0.913086
2.110000, -0.771484
2.115000, -0.625000
2.120000, -0.488281
2.125000, -0.336914
2.130000, -0.195312
2.135000, -0.043945
2.140000, 0.097656
2.145000, 0.239258
2.150000, 0.371094
2.155000, 0.502930
2.160000, 0.620117
2.165000, 0.737305
2.170000, 0.844727
2.175000, 0.942383
2.180000, 1.025391
2.185000, 1.108398
2.190000, 1.171875
2.195000, 1.225586
2.200000, 1.259766
2.205000, 1.293945
2.210000, 1.313477
2.215000, 1.323242
2.220000, 1.323242
2.225000, 1.313477
2.230000, 1.293945
2.235000, 1.264648
2.240000, 1.235352
2.245000, 1.186523
2.250000, 1.132812
2.255000, 1.069336
2.260000, 1.000977
2.265000, 0.932617
2.270000, 0.859375
2.275000, 0.766602
2.280000, 0.688477
2.285000, 0.610352
2.290000, 0.522461
2.295000, 0.429688
2.300000, 0.351562
2.305000, 0.263672
2.310000, 0.185547
2.315000, 0.107422
2.320000, 0.029297
2.325000, -0.039062
2.330000, -0.102539
2.335000, -0.161133
2.340000, -0.214844
2.345000, -0.263672
2.350000, -0.312500
2.355000, -0.346680
2.360000, -0.380859
2.365000, -0.400391
2.370000, -0.419922
2.375000, -0.429688
2.380000, -0.429688
2.385000, -0.434570
2.390000, -0.424805
2.395000, -0.405273
2.400000, -0.390625
2.405000, -0.366211
2.410000, -0.332031
2.415000, -0.307617
2.420000, -0.268555
2.425000, -0.229492
2.430000, -0.185547
2.435000, -0.136719
2.440000, -0.087891
2.445000, -0.039062
2.450000, 0.000000
2.455000, 0.053711
2.460000, 0.107422
2.465000, 0.156250
2.470000, 0.200195
2.475000, 0.244141
2.480000, 0.288086
2.485000, 0.332031
2.490000, 0.366211
2.495000, 0.405273
2.500000, 0.439453
2.505000, 0.468750
2.510000, 0.498047
2.515000, 0.522461
2.520000, 0.537109
2.525000, 0.551758
2.530000, 0.566406
2.535000, 0.571289
2.540000, 0.576172
2.545000, 0.576172
2.550000, 0.571289
2.555000, 0.561523
2.560000, 0.537109
2.565000, 0.507812
2.570000, 0.468750
2.575000, 0.395508
2.580000, 0.312500
2.585000, 0.219727
2.590000, 0.097656
2.595000, -0.034180
2.600000, -0.180664
2.605000, -0.351562
2.610000, -0.512695
2.615000, -0.678711
2.620000, -0.849609
2.625000, -1.005859
2.630000, -1.152344
2.635000, -1.279297
2.640000, -1.381836
2.645000, -1.479492
2.650000, -1.557617
2.655000, -1.606445
2.660000, -1.645508
2.665000, -1.669922
2.670000, -1.669922
2.675000, -1.655273
2.680000, -1.625977
2.685000, -1.572266
2.690000, -1.513672
2.695000, -1.435547
2.700000, -1.347656
2.705000, -1.245117
2.710000, -1.137695
2.715000, -1.020508
2.720000, -0.893555
2.725000, -0.761719
2.730000, -0.629883
2.735000, -0.493164
2.740000, -0.356445
2.745000, -0.219727
2.750000, -0.073242
2.755000, 0.063477
2.760000, 0.200195
2.765000, 0.327148
2.770000, 0.454102
2.775000, 0.576172
2.780000, 0.683594
2.785000, 0.781250
2.790000, 0.878906
2.795000, 0.961914
2.800000, 1.035156
2.805000, 1.093750
2.810000, 1.157227
2.815000, 1.201172
2.820000, 1.240234
2.825000, 1.250000
2.830000, 1.264648
2.835000, 1.269531
2.840000, 1.264648
2.845000, 1.245117
2.850000, 1.225586
2.855000, 1.186523
2.860000, 1.147461
2.865000, 1.093750
2.870000, 1.035156
2.875000, 0.976562
2.880000, 0.908203
2.885000, 0.834961
2.890000, 0.761719
2.895000, 0.668945
2.900000, 0.605469
2.905000, 0.522461
2.910000, 0.444336
2.915000, 0.356445
2.920000, 0.283203
